일자,거래처명,창고,품   목 [규격],수량(kg),단위,단가,외화금액,공급가액,부가세,합계,적요,법인명(삼성),오더번호
20240603,천일포장산업,PP,PP6MMPP6M／M10KG(백),10139.0000000000,KG,2591.6666666667,0.0000000000,24285300.0000000000,2428530.0000000000,26713830.0000000000,256롤(0.65T), , 
20240604,삼보팩,PP,PP12MPP12M／M10KG(황),9601.4000000000,KG,4927.0164046471,0.0000000000,21430560.0000000000,964560.0000000000,22395120.0000000000,56롤(0.8T), , 
20240605,백암지관공업사,PP,PP12MPP12M／M11KG(청),1253.4000000000,KG,10833.9595956667,1227.6000000000,17095617.0000000000,1541000.0000000000,18636617.0000000000,10롤, , 
20240606,(주)낙원포장,PP,PP6MMPP6M/M12.5KG(백),13144.9000000000,KG,2378.4482758000,0.0000000000,28276800.0000000000,2092600.0000000000,30369400.0000000000,640롤, , 
20240607,피앤비,PP,PP7MPP7M10KG백색,19361.8000000000,KG,10583.7256557217,14918.0000000000,43586567.0000000000,2301130.0000000000,45887697.0000000000,50롤, , 
20240610,경인산업,PP,PP12MPP12M／M10KG(백),4341.0000000000,KG,5259.3750000000,0.0000000000,10422000.0000000000,1042200.0000000000,11464200.0000000000,56롤(0.75T), , 
20240611,제일포장(김해),PE,PE28mm 2kgPE28M／M(백)2KG,3799.7000000000,KG,7477.2030651111,0.0000000000,10927400.0000000000,1077100.0000000000,12004500.0000000000,54박스, , 
20240612,파워엠팩,PP,PP12MPP12M／M10KG(백),4076.0000000000,KG,5225.0000000000,0.0000000000,9807400.0000000000,980740.0000000000,10788140.0000000000,50롤(0.8T), , 
20240613,주식회사 광림파워팩,PP,PP12MPP12M／M12.5KG (황),6045.0000000000,KG,10920.6250000000,0.0000000000,13836200.0000000000,1383620.0000000000,15219820.0000000000,40롤, , 
20240614,동원팩,PE,"PE28mm, 6KGPE28M／M(백)6KG",13068.6400000000,KG,5960.1394833091,1722646.0000000000,31396564.0000000000,1636510.0000000000,33033074.0000000000,24박스, , 
20240615,에이원코리아,PP,PP12MPP12M／M12KG(황),1199.0000000000,KG,25975.0000000000,0.0000000000,2290000.0000000000,229000.0000000000,2519000.0000000000,100롤(0.8T), , 
20240616,CYKLOP PACKAGING SYSTEMS PTY LTD.,PP,PP 05MM05MM x 7000 x 0.50MM White,16592.2000000000,KG,1.6546374029,26694.9600000000,36598790.0000000000,0.0000000000,36598790.0000000000,01215045SD, ,17438
20240617,경인산업,PP,PP12MPP12M／M10KG(백),2102.0000000000,KG,13316.6666666667,0.0000000000,5122400.0000000000,512240.0000000000,5634640.0000000000,56롤(0.75T), , 
20240618,(주)아이마켓코리아,PP,PP18MM*21kg 삼성 recycle2300M두께0.80mm단중8.8g Clear,680.8600000000,KG,1957.9926107500,0.0000000000,1444860.0000000000,0.0000000000,1444860.0000000000,6롤,SSAP,3064103094
20240619,동원팩,PE,PE28mm 2kgPE28M／M(백)2KG,2988.5000000000,KG,7128.5714285714,0.0000000000,7361375.0000000000,736137.0000000000,8097512.0000000000,30박스, , 
20240620,신대한판지(주),PP,PP9MMPP9M／M9.5KG(백색),838.0000000000,kg,6075.0000000000,0.0000000000,2800500.0000000000,280050.0000000000,3080550.0000000000,"63롤( @17,000/롤)", , 
20240621,진송팩,PP,PE28mm 2kgPE28M／M(백)2KG,5293.9000000000,KG,2197.8907299091,0.0000000000,12279540.0000000000,677840.0000000000,12957380.0000000000,50박스, , 
20240624,태광오토팩,PP,PP7MPP7M10KG백색,3093.0000000000,KG,3486.6666666667,0.0000000000,7200400.0000000000,720040.0000000000,7920440.0000000000,50롤, , 
20240625,신광포장기계,PP,PP15MPP15M／M10KG(백색),2046.0000000000,KG,6794.4444444444,0.0000000000,5453250.0000000000,545325.0000000000,5998575.0000000000,30롤(0.65T), , 
20240626,민건 이에이,PP,PP12MPP12M／M10KG(백),15337.7600000000,KG,12262.4827586000,0.0000000000,35605920.0000000000,3560591.0000000000,39166511.0000000000,50롤(0.85T), , 
20240627,주)대성씨앤씨,상품,스트레치필름(기능 핸드랩)15*500mm*400m,6427.0000000000,롤,2835.1948051818,0.0000000000,13650470.0000000000,531550.0000000000,14182020.0000000000,"30박스(박스당 32,800원)/2공장", , 
20240628,(주)낙원포장,PP,PP6MMPP6M/M12.5KG(백),8916.0000000000,KG,2358.1818181818,0.0000000000,15635600.0000000000,1563560.0000000000,17199160.0000000000,100롤, , 
20240630,천일포장산업,PP,PP6MMPP6M／M10KG(백),3200.0000000000,KG,2525.0000000000,0.0000000000,7360000.0000000000,736000.0000000000,8096000.0000000000,256롤(0.65T), , 
2024/06  계,,,,160799.06,,157053.0168244083,1765486.56,381403113,27293883,408696996,,,
20240701,한국포장기계,PP,PP6MMPP6M／M10KG(백),11411.0000000000,KG,2681.2500000000,0.0000000000,27165600.0000000000,2716560.0000000000,29882160.0000000000,128롤(0.65T), , 
20240702,합동포장기계,PP,PP12MPP12M／M12.5KG (황),7843.0000000000,KG,5166.6666666667,0.0000000000,17763900.0000000000,1776390.0000000000,19540290.0000000000,120롤(0.75T), , 
20240703,주식회사 대원포장기계,PE,PE28mm 2kgPE28M／M(백)2KG,31852.0000000000,KG,4274.6733586528,64289.2000000000,103018715.0000000000,1382388.0000000000,104401103.0000000000,20박스(대구-대신화물착불), , 
20240704,호성수출포장,상품,스트레치필름(일반 핸드랩 20)20*500mm*350m,45736.3500000000,롤,144306.2118539027,69114.5400000000,104689655.0000000000,1010200.0000000000,105699855.0000000000,20박스, , 
20240705,경은종합상사,PE,PE28mm 2kgPE28M／M(백)2KG,10682.1400000000,KG,2274.8702791000,0.0000000000,23142290.0000000000,1775500.0000000000,24917790.0000000000,10박스,KIC박스, 
20240706,WESFARMERS INDUSTRIAL AND SAFE,PP,"12 x 3,000M 0.60T12x3,000M0.60TBLUE",5202.0000000000,KG,1.7850300300,9144.7000000000,12637060.0000000000,0.0000000000,12637060.0000000000,00036465, ,"SZN35572ST / ETD:JUL.06,24"
20240708,박스컴퍼니(주),PP,PP12MPP12M／M10KG(백),5786.5400000000,KG,2353.1171318333,0.0000000000,12050610.0000000000,443600.0000000000,12494210.0000000000,50롤(0.8T), , 
20240709,신한포장기계(주),PE,PE28mm 2kgPE28M／M(백)2KG,7074.0000000000,KG,9186.5000000000,0.0000000000,17278800.0000000000,1727880.0000000000,19006680.0000000000,50박스, , 
20240710,신광포장기계,PP,PP12MPP12M／M10KG(황),37258.8000000000,KG,1673.3667418640,22507.0800000000,74498684.0000000000,806360.0000000000,75305044.0000000000,56롤(0.65T), , 
20240711,동원팩,PE,"PE28mm, 6KGPE28M／M(백)6KG",9157.2800000000,KG,9373.7621573462,0.0000000000,23181450.0000000000,1614460.0000000000,24795910.0000000000,34박스, , 
20240712,신광포장기계,PP,PP15MPP15M／M10KG(백색),1926.0000000000,KG,6164.2857142857,0.0000000000,4260000.0000000000,426000.0000000000,4686000.0000000000,30롤(0.65T), , 
20240715,동원팩,PP,PP6MMPP6M／M10KG(백),20730.0000000000,KG,16834.3722943636,0.0000000000,39294880.0000000000,595500.0000000000,39890380.0000000000,50롤, , 
20240716,(주)태광피엔에스,PP,PP12MPP12M／M9KG(자동용인쇄밴드),17778.2000000000,KG,6776.1591281818,0.0000000000,34751940.0000000000,249260.0000000000,35001200.0000000000,36롤, , 
20240717,강원농협연합포장재가공사업소,PP,PP12MPP12M／M12.5KG (황),4350.0000000000,KG,2556.6666666667,0.0000000000,9097500.0000000000,909750.0000000000,10007250.0000000000,300롤, , 
20240718,주식회사 대한종합포장,상품,스트레치필름(기능 기계랩)15*500mm*1700m,1328.1200000000,롤,7972.7060754000,0.0000000000,3538830.0000000000,68200.0000000000,3607030.0000000000,22박스, , 
20240719,주식회사 광림파워팩,상품,PP15MPP15MM*10KG(황색),28079.0000000000,KG,12593.8359788333,0.0000000000,55031880.0000000000,1631460.0000000000,56663340.0000000000,50롤(솔표식품인쇄밴드), , 
20240722,전주삼신산업,PP,PP6MMPP6M／M10KG(백),12589.0000000000,KG,7018.0952380909,0.0000000000,24703350.0000000000,530630.0000000000,25233980.0000000000,10롤, , 
20240723,천일포장산업,PP,PP6MMPP6M／M10KG(백),8809.0000000000,KG,9077.1428571429,0.0000000000,21471600.0000000000,2147160.0000000000,23618760.0000000000,320롤(0.65T), , 
20240724,동방포장기자재,PP,PP12MPP12M／M10KG(황),7350.3400000000,KG,2147.4518584545,0.0000000000,15160990.0000000000,855056.0000000000,16016046.0000000000,200롤(0.65T), , 
20240725,서울상사,PP,PP12MPP12M／M10KG(황),23588.0000000000,KG,2078.6309523750,0.0000000000,43684280.0000000000,496700.0000000000,44180980.0000000000,100롤(0.8T), , 
20240726,진송팩,PE,PE28mm 2kgPE28M／M(백)2KG,1618.0000000000,KG,10557.1428571429,0.0000000000,4063700.0000000000,406370.0000000000,4470070.0000000000,50박스, , 
20240729,전주삼신산업,PE,"PE28mm, 6KGPE28M／M(백)6KG",24864.4000000000,KG,12224.8015067647,0.0000000000,47870740.0000000000,704620.0000000000,48575360.0000000000,24박스, , 
20240730,금산포장,PE,PE28mm 2kgPE28M／M(백)2KG,24473.0000000000,KG,11722.0050125263,0.0000000000,46875330.0000000000,873420.0000000000,47748750.0000000000,30박스, , 
20240731,민건 이에이,PP,PP12MPP12M／M10KG(백),3536.0000000000,KG,7499.7619047500,0.0000000000,7139260.0000000000,383600.0000000000,7522860.0000000000,100롤(0.85T), , 
2024/07  계,,,,353022.17,,296515.261264374,165055.52,772371044,23531064,795902108,,,
20240801,한국포장기계,PP,PP6MMPP6M／M10KG(백),13245.0000000000,KG,5786.1111111111,0.0000000000,33307000.0000000000,3330700.0000000000,36637700.0000000000,256롤(0.65T),실출고7/16, 
20240802,(주)낙원포장,PE,PP6MMPP6M/M12.5KG(백),20879.2600000000,KG,4311.7786760000,0.0000000000,41785900.0000000000,2106362.0000000000,43892262.0000000000,100롤, , 
20240803,OMNI GROUP,PP,PP19M HD WhitePP19MM*1000M*0.95 White,30103.4400000000,KG,189.1217187431,53520.1800000000,73103212.0000000000,0.0000000000,73103212.0000000000,50031, ,99427
20240804,KOMERI,PP,15 x 100M 0.55T15x100M0.55T녹색,13924.4400000000,KG,335.2139950219,3931498.0000000000,36000727.0000000000,0.0000000000,36000727.0000000000,4920501073166, ,PUS240515911
20240805,승일제대 주식회사,PE,PE28mm 2kgPE28M／M(백)2KG,1037.0000000000,KG,6090.0000000000,0.0000000000,3286600.0000000000,328660.0000000000,3615260.0000000000,2박스, , 
20240806,한길포장기계,PP,PP12MPP12M／M10KG(황),3564.0000000000,KG,19190.0000000000,0.0000000000,9121200.0000000000,912120.0000000000,10033320.0000000000,64롤(0.75T), , 
20240807,한국포장기계,PP,PP6MMPP6M／M10KG(백),9801.0000000000,KG,10794.6153846154,0.0000000000,23702500.0000000000,2370250.0000000000,26072750.0000000000,256롤(0.65T), , 
20240808,주식회사 에이스팩,상품,스트레치필름(일반 기계랩)18*500mm*2000m,13158.8000000000,박스,5061.3132196833,14291.7000000000,31063775.0000000000,1137410.0000000000,32201185.0000000000,15박스/코라이징에프앤비, , 
20240809,호성수출포장,PE,PE28mm 2kgPE28M／M(백)2KG,6892.3400000000,KG,-6061.0737092222,0.0000000000,16226570.0000000000,846890.0000000000,17073460.0000000000,20박스, , 
20240812,주식회사 광림파워팩,PP,PP12MPP12M／M10KG(황),17690.0200000000,KG,6967.5318144375,0.0000000000,36961610.0000000000,2123490.0000000000,39085100.0000000000,64롤, , 
20240814,동원팩,PP,PP6MMPP6M／M10KG(백),7780.0000000000,KG,1001.0500000000,11900.0000000000,18749570.0000000000,244300.0000000000,18993870.0000000000,50롤, , 
20240819,신한포장기계(주),PE,PE28mm 2kgPE28M／M(백)2KG,4315.0000000000,KG,15584.2857142857,0.0000000000,10382200.0000000000,1038220.0000000000,11420420.0000000000,50박스, , 
20240820,전주삼신산업,PP,PP15MPP15MM*10KG(황색),11265.6400000000,KG,9468.1223316500,0.0000000000,23195930.0000000000,966480.0000000000,24162410.0000000000,56롤(0.65T)/삼복푸드,대신택배, 
20240821,서울상사,PP,PP12MPP12M／M10KG(황),8403.8000000000,KG,20816.9102353333,0.0000000000,22386110.0000000000,967700.0000000000,23353810.0000000000,50롤(0.8T), , 
20240822,제이케이머티리얼즈(주)/순성공장,PP,PP18MPP18M／M10KG(황),12126.0000000000,KG,6517.0608465556,0.0000000000,15939510.0000000000,1570905.0000000000,17510415.0000000000,128롤(원료1270원+500원), , 
20240823,주식회사 올에이치,PP,PE15MPP15M／M10KG(투명),22610.0800000000,KG,5215.0041050625,0.0000000000,44055250.0000000000,1030160.0000000000,45085410.0000000000,128롤/수축밴드,청주납품, 
20240824,ANDERSON WHOLESALE PACKAGING PTY LTD.,PP,PP 12MM12MMx1000Mx0.50MM Blue,20620.8000000000,KG,423.6409204288,35927.5800000000,47995654.0000000000,0.0000000000,47995654.0000000000,2012, ,3992
20240826,파워엠팩,상품,패드410(STRONG)패드 410*200,47071.8000000000, ,1657.3492249927,81459.8400000000,95746701.0000000000,891680.0000000000,96638381.0000000000,실제10200장, , 
20240827,합동포장기계,PP,PP12MPP12M／M12.5KG (황),7038.4800000000,KG,2321.7344006250,0.0000000000,15447670.0000000000,736800.0000000000,16184470.0000000000,40롤(0.75T), , 
20240828,(주)낙원포장,PP,PP6MMPP6M/M12.5KG(백),14279.6000000000,KG,1980.0980391250,0.0000000000,28502480.0000000000,2444150.0000000000,30946630.0000000000,384롤, , 
20240829,민건 이에이,PP,PP12MPP12M／M10KG(백),7441.0600000000,KG,103212.7586206667,0.0000000000,21754520.0000000000,1208900.0000000000,22963420.0000000000,100롤(0.85T), , 
20240830,주식회사 광림파워팩,PP,PP9MMPP9M／M10KG(투명),22163.0000000000,KG,1327.5384703823,28140.4800000000,46777482.0000000000,920150.0000000000,47697632.0000000000,64롤(0.75T), , 
2024/08  계,,,,315410.56,,222190.1651194977,4156737.78,695492171,25175327,720667498,,,
20240902,합동포장기계,PP,PP12MPP12M／M12.5KG (황),24657.6800000000,KG,4563.3646230107,1844870.0000000000,62480206.0000000000,3838100.0000000000,66318306.0000000000,40롤(0.75T), , 
20240903,천일포장산업,PP,PP6MMPP6M／M10KG(백),11005.7200000000,KG,14830.9407498333,0.0000000000,26659100.0000000000,2077340.0000000000,28736440.0000000000,256롤(0.65T), , 
20240904,합동포장기계,PP,PP12MPP12M／M12.5KG (황),7264.0000000000,KG,10828.6031746000,0.0000000000,17634360.0000000000,1394700.0000000000,19029060.0000000000,120롤(0.75T), , 
20240905,파코팩(PACO PACK),PE,"PE50mm, 5KGPE50M／M(황)5KG",2124.0000000000,KG,50055.5555555556,0.0000000000,6041800.0000000000,604180.0000000000,6645980.0000000000,65박스, , 
20240906,진송팩,PE,PE28mm 2kgPE28M／M(백)2KG,23638.7600000000,KG,2534.0853858000,0.0000000000,46070420.0000000000,598740.0000000000,46669160.0000000000,50박스, , 
20240909,신광포장기계,PP,PP11MM*14KG삼성경량밴드2300m*두께0.84mm단중5.8g GRS,2443.0800000000,KG,2753.7500000000,0.0000000000,5455896.0000000000,545589.0000000000,6001485.0000000000,12롤(B품), , 
20240910,그린포장,PE,PE28mm 2kgPE28M／M(백)2KG,1715.0000000000,KG,49078.5714285714,0.0000000000,10159800.0000000000,1015980.0000000000,11175780.0000000000,10박스, , 
20240911,(주)낙원포장,PP,PP6MMPP6M/M12.5KG(백),2494.0000000000,KG,2691.6666666667,0.0000000000,5630800.0000000000,563080.0000000000,6193880.0000000000,100롤, , 
20240912,경인산업,PP,PP12MPP12M／M10KG(백),4569.6800000000,KG,5744.2236816667,0.0000000000,11098280.0000000000,281000.0000000000,11379280.0000000000,56롤(0.75T), , 
20240913,(주)한주,PP,PP15MM*17.5kg 삼성 recycle2194M두께1.0mm단중7.6g Clear,9394.0000000000,KG,6346.6704759000,0.0000000000,18529140.0000000000,823500.0000000000,19352640.0000000000,240롤/9.13 성주로발송,SAMEX, 
20240919,경인팩,PP,PP6MMPP6M／M10KG(백),32674.4600000000,KG,1372.7373079099,43431.0900000000,76184539.0000000000,1565640.0000000000,77750179.0000000000,336롤, , 
20240920,유일포장기계,PP,PP5MMx7000Mx0.5T 백색,1787.0000000000,롤,16905.5555555556,0.0000000000,7424000.0000000000,742400.0000000000,8166400.0000000000,56롤, , 
20240921,태광오토팩,PP,PP7MPP7M10KG백색,500.0000000000,KG,2000.0000000000,0.0000000000,1000000.0000000000,100000.0000000000,1100000.0000000000,50롤, , 
20240923,주식회사 동원피앤아이,PE,PE 결속끈PE#50 (백) 5500m 5KG,7829.0000000000,KG,10277.7777777778,0.0000000000,20176300.0000000000,2017630.0000000000,22193930.0000000000,30박스, , 
20240924,호성수출포장,상품,스트레치필름(일반 핸드랩 20)20*500mm*350m,12044.5400000000,롤,5179.3343436923,0.0000000000,31024460.0000000000,1032170.0000000000,32056630.0000000000,20박스, , 
20240925,주식회사 광림파워팩,PP,PP15MPP15MM*10KG(황색),6152.0000000000,KG,2657.1428571429,0.0000000000,14253300.0000000000,1425330.0000000000,15678630.0000000000,128롤, , 
20240926,오익플라스틱,PP,PP12MPP12M／M12.5KG (황),2971.0000000000,KG,2783.3333333333,0.0000000000,7328400.0000000000,732840.0000000000,8061240.0000000000,40롤, , 
20240927,동원팩,PE,PE28mm 2kgPE28M／M(백)2KG,3141.0000000000,KG,7161.2500000000,0.0000000000,8041000.0000000000,804100.0000000000,8845100.0000000000,25박스, , 
20240930,동방포장기자재,PP,PP15MPP15MM*10KG(황색),6119.0000000000,KG,502.6833911395,1743320.0000000000,16214667.0000000000,9750.0000000000,16224417.0000000000,5롤(0.65T), , 
2024/09  계,,,,162523.92,,198267.2463081557,3631621.09,391406468,20172069,411578537,,,
20241001,신광포장기계,PP,PP12MPP12M／M10KG(황),11032.0000000000,KG,3752.9411764706,0.0000000000,27083200.0000000000,2708320.0000000000,29791520.0000000000,20롤(0.65T), , 
20241002,경인팩,PP,PP6MMPP6M／M10KG(백),4436.5000000000,KG,9754.5454545455,0.0000000000,10436175.0000000000,1043617.0000000000,11479792.0000000000,56롤/유성농장(한알), , 
20241004,동원팩,PP,PP6MMPP6M／M10KG(백),4199.1400000000,KG,3725.2583048462,0.0000000000,8657290.0000000000,255700.0000000000,8912990.0000000000,50롤, , 
20241005,제이케이머티리얼즈(주)/순성공장,PP,PP18MPP18M／M10KG(황),1969.0000000000,KG,17893.3333333333,0.0000000000,3622100.0000000000,362210.0000000000,3984310.0000000000,77롤(원료1230원+500원), , 
20241007,강원농협연합포장재가공사업소,PP,PP12MPP12M／M12.5KG (황),16983.0000000000,KG,17463.2258064516,0.0000000000,49426500.0000000000,4942650.0000000000,54369150.0000000000,300롤, , 
20241008,신우교역,PP,PP12MPP12M／M10KG(황),15213.6400000000,KG,3791.4519388462,0.0000000000,37684190.0000000000,3118600.0000000000,40802790.0000000000,100롤(0.8T)/한국스미더스, , 
20241010,(주)베스테크,PP,도전성밴드7.7mm*900m,5850.0000000000,Roll,5415.0000000000,0.0000000000,21468000.0000000000,2146800.0000000000,23614800.0000000000,48박스, , 
20241011,동원팩,PP,PP6MMPP6M／M10KG(백),9923.0000000000,KG,2398.6190476000,0.0000000000,19735110.0000000000,855780.0000000000,20590890.0000000000,50롤, , 
20241014,한국포장기계,PP,PP6MMPP6M／M10KG(백),43245.8000000000,KG,3052.0820035354,65505.4200000000,102149608.0000000000,1380900.0000000000,103530508.0000000000,128롤, , 
20241015,(주)한주,PP,PP15MM*17.5kg 삼성 recycle2194M두께1.0mm단중7.6g Clear,11884.6400000000,KG,196944.4086393846,0.0000000000,30186968.0000000000,1700120.0000000000,31887088.0000000000,232롤/10.15 성주로발송,SAMEX, 
20241016,동남물산,PE,PE28mm 2kgPE28M／M(백)2KG,42940.1000000000,KG,1845.0167669604,51410.9000000000,102209707.0000000000,2650560.0000000000,104860267.0000000000,20박스, , 
